row_id,Actual,dt_dummy_proba
25296,1,0.33970276008492567
22852,0,0.0
16795,0,0.33970276008492567
17485,0,0.0
1396,0,0.0
14869,1,0.8592964824120602
30407,0,0.0
18447,0,0.33970276008492567
2834,1,0.925
6570,1,1.0
23436,0,0.002364066193853428
10926,1,0.1590909090909091
13950,0,0.05555555555555555
524,0,0.21333333333333335
21765,0,0.04640371229698376
17149,0,0.0
21212,0,0.0
29098,0,0.0
10285,0,0.002364066193853428
27825,0,0.6052631578947368
30095,0,0.04640371229698376
20018,1,0.43333333333333335
3477,0,0.0
23452,0,0.011450381679389313
29590,1,0.5807962529274004
24784,1,0.15324165029469547
9675,0,0.0
14079,0,0.0
26462,0,0.06896551724137931
9405,0,0.04640371229698376
6758,0,0.15324165029469547
27321,1,0.7679180887372014
26269,0,0.0
14971,0,0.5807962529274004
24525,0,0.04640371229698376
23758,1,0.33970276008492567
11167,0,0.029850746268656716
20746,0,0.08602150537634409
9011,0,0.01694915254237288
15989,0,0.0
12003,0,0.0
23141,0,0.08602150537634409
5834,0,0.0
29175,0,0.175
22588,0,0.017035775127768313
9766,0,0.10227272727272728
23766,0,0.0
24189,1,0.4864864864864865
20412,0,0.017035775127768313
4754,0,0.0
28913,0,0.0058309037900874635
20682,0,0.22972972972972974
15314,0,0.011450381679389313
20099,0,0.02531645569620253
3345,0,0.0
22459,0,0.0
30596,0,0.16981132075471697
28314,1,0.23809523809523808
414,0,0.4887063655030801
21961,0,0.33970276008492567
18040,0,0.017035775127768313
4505,1,0.15324165029469547
8548,0,0.08860759493670886
29036,1,0.2894736842105263
3317,0,0.30337078651685395
18293,0,0.0425531914893617
30029,1,0.6052631578947368
17387,0,0.0058309037900874635
1163,0,0.0
8182,0,0.04640371229698376
23131,0,0.0
8880,1,1.0
24601,0,0.43478260869565216
5743,0,0.2727272727272727
9958,1,1.0
13115,0,0.02531645569620253
30521,0,0.0058309037900874635
17986,0,0.017035775127768313
25266,1,0.14102564102564102
26099,0,0.0058309037900874635
10068,1,0.33970276008492567
9705,1,0.4887063655030801
29291,0,0.33970276008492567
18346,0,0.04640371229698376
8212,0,0.0
149,0,0.011450381679389313
29176,1,1.0
12919,0,0.4887063655030801
9503,0,0.20481927710843373
343,0,0.0
21303,0,0.0
13187,0,0.0
10373,0,0.4887063655030801
2237,1,0.3055555555555556
27636,0,0.011450381679389313
2719,0,0.017035775127768313
26728,1,0.6052631578947368
7527,0,0.0
29396,1,1.0
7099,0,0.125
14640,0,0.017035775127768313
19120,1,0.5625
14979,0,0.08333333333333333
29290,0,0.08602150537634409
9414,0,0.1267605633802817
9287,1,0.8592964824120602
7608,0,0.0
5769,0,0.14102564102564102
16786,1,0.7679180887372014
17378,0,0.01639344262295082
1660,1,0.4887063655030801
17392,0,0.0
6902,0,0.4887063655030801
29455,0,0.04640371229698376
8477,0,0.029850746268656716
15703,0,0.0
21500,0,0.029850746268656716
13579,1,1.0
10864,0,0.04640371229698376
8450,1,0.33970276008492567
21343,0,0.0
4421,0,0.0
11366,0,0.6052631578947368
14351,0,0.10227272727272728
9062,0,0.017035775127768313
27648,0,0.0
25317,1,0.33970276008492567
3918,0,0.0
12248,0,0.6884816753926701
23455,0,0.0
22341,1,0.33970276008492567
2788,0,0.0058309037900874635
24302,0,0.0
15393,0,0.017035775127768313
24700,0,0.0
23082,1,1.0
15273,0,0.0
17310,0,0.02040816326530612
13834,0,0.06060606060606061
29147,0,0.1111111111111111
25069,0,0.15324165029469547
16326,0,0.0058309037900874635
19035,1,0.4887063655030801
24392,1,0.6111111111111112
25201,1,0.33970276008492567
18274,0,0.0
15813,0,0.4887063655030801
23213,0,0.0
5122,1,0.8095238095238095
1747,1,0.33970276008492567
6328,0,0.5625
755,1,0.6884816753926701
11159,0,0.33970276008492567
29190,0,0.0
17593,1,0.2833333333333333
14220,0,0.0
15089,0,0.16083916083916083
21946,0,0.0
27924,1,0.5807962529274004
20636,1,1.0
29744,1,1.0
24193,1,1.0
3131,0,0.0
28852,0,0.2318840579710145
24965,0,0.2328767123287671
20956,0,0.017035775127768313
2926,0,0.33970276008492567
24618,1,0.6272727272727273
16002,1,1.0
18238,0,0.0
6924,1,0.4887063655030801
20889,0,0.07142857142857142
23362,0,0.0
28787,0,0.43478260869565216
25432,0,0.5625
26076,0,0.6382978723404256
16471,0,0.1590909090909091
7654,0,0.33970276008492567
25545,0,0.08333333333333333
17768,1,0.2727272727272727
404,0,0.002364066193853428
5299,0,0.06153846153846154
23862,0,0.15324165029469547
8512,0,0.08602150537634409
28808,0,0.0
28570,0,0.15324165029469547
17624,1,0.2832369942196532
9145,0,0.2727272727272727
10269,0,0.028985507246376812
3584,0,0.011450381679389313
29743,1,0.002364066193853428
19741,0,0.0
3222,0,0.002364066193853428
24071,0,0.017035775127768313
27380,1,0.6578947368421053
9327,0,0.5555555555555556
18020,0,0.2247191011235955
18724,0,0.08602150537634409
27619,1,0.4887063655030801
15605,1,0.5807962529274004
28282,0,0.2328767123287671
4084,0,0.0
19240,1,0.6884816753926701
1973,0,0.2832369942196532
27000,1,1.0
23769,0,0.002364066193853428
11346,0,0.1267605633802817
6664,1,0.5807962529274004
14536,0,0.12307692307692308
13404,1,0.20481927710843373
12219,0,0.04640371229698376
15892,0,0.75
27128,0,0.10759493670886076
30142,1,0.6272727272727273
22982,0,0.011450381679389313
18590,0,0.0
23209,0,0.017035775127768313
1185,0,0.002364066193853428
23371,0,0.0
1682,0,0.06060606060606061
204,1,0.43333333333333335
19608,0,0.029850746268656716
27520,0,0.02531645569620253
25791,0,0.33970276008492567
12814,1,0.6884816753926701
24346,1,0.7416666666666667
25783,0,0.0058309037900874635
23227,1,0.4887063655030801
20548,1,1.0
13051,0,0.029411764705882353
19665,0,0.017035775127768313
13359,0,0.0
20037,0,0.3
2764,0,0.0
6119,0,0.10759493670886076
28743,0,0.75
1113,0,0.0
1057,1,0.15324165029469547
28225,0,0.0
13401,1,0.5807962529274004
3659,0,0.175
23942,1,0.30337078651685395
29405,0,0.0
615,0,0.0
29758,0,0.4887063655030801
5684,0,0.0425531914893617
28839,0,0.0
9869,1,1.0
1948,0,0.017035775127768313
26790,0,0.15324165029469547
15163,0,0.017035775127768313
7738,1,0.8592964824120602
13484,0,0.33970276008492567
21978,0,0.04918032786885246
11074,0,0.12307692307692308
1547,0,0.01639344262295082
24315,1,0.1111111111111111
23095,0,0.017035775127768313
18608,0,0.017035775127768313
14633,0,0.15324165029469547
24691,0,0.0
30219,0,0.0
6744,0,0.10227272727272728
20654,0,0.3
3748,0,0.2631578947368421
10412,0,0.017035775127768313
28311,0,0.13513513513513514
24442,0,0.14545454545454545
11263,0,0.017035775127768313
2219,0,0.125
23820,0,0.21333333333333335
16352,0,0.04
16369,0,0.4887063655030801
6095,0,0.2631578947368421
14960,0,0.029850746268656716
5228,1,0.6052631578947368
3626,0,0.0
1,0,0.20481927710843373
26505,1,0.6052631578947368
17955,1,0.21739130434782608
8770,1,0.2832369942196532
14193,0,0.0058309037900874635
16267,0,0.33970276008492567
6483,0,0.75
17329,0,0.0
27957,0,0.04640371229698376
18402,0,0.0
2024,1,1.0
5566,0,0.75
2723,1,0.7679180887372014
28422,0,0.21739130434782608
25857,0,0.2537313432835821
24845,0,0.13513513513513514
7953,0,0.0
6335,0,0.0
10191,0,0.0
23800,0,0.140625
16782,0,0.0
7907,0,0.0
13558,0,0.0
30353,0,0.06153846153846154
27475,0,0.13513513513513514
16592,1,0.33970276008492567
30131,1,0.5204081632653061
6301,0,0.002364066193853428
281,0,0.06097560975609756
14200,0,0.024390243902439025
24180,1,0.75
9516,0,0.0
30266,0,0.4887063655030801
5923,0,0.0
22994,1,0.7416666666666667
3950,0,0.2832369942196532
16111,1,0.33970276008492567
8854,0,0.12121212121212122
6638,0,0.5204081632653061
9461,0,0.6428571428571429
24995,0,0.33970276008492567
2017,0,0.002364066193853428
8003,0,0.0
12602,0,0.044444444444444446
20556,0,0.04
5792,1,0.7679180887372014
28297,1,0.33970276008492567
2603,0,0.4864864864864865
27243,0,0.04
9554,0,0.0
16115,0,0.0058309037900874635
19491,0,0.011450381679389313
21682,0,0.33970276008492567
22186,0,0.0
21351,0,0.0
17926,0,0.017035775127768313
581,0,0.017035775127768313
24471,0,0.14
22759,0,0.0
1976,0,0.07936507936507936
10330,0,0.1111111111111111
1152,0,0.017035775127768313
10190,0,0.4887063655030801
18306,0,0.0425531914893617
26686,0,0.0
25034,0,0.0
12895,0,0.15324165029469547
4680,0,0.011450381679389313
15212,0,0.029850746268656716
6181,0,0.3055555555555556
16505,0,0.13513513513513514
18078,0,0.5204081632653061
21068,0,0.0
949,0,0.011450381679389313
15013,0,0.2832369942196532
20259,0,0.12307692307692308
24129,0,0.08333333333333333
1232,0,0.0
4594,0,0.0
16027,1,0.8592964824120602
18512,0,0.4887063655030801
9614,0,0.0
12336,0,0.02857142857142857
5926,0,0.011450381679389313
22171,0,0.06060606060606061
15099,1,0.5625
23773,1,0.4887063655030801
3044,0,0.0
17561,0,0.0
24475,0,0.011450381679389313
21016,0,0.0058309037900874635
28131,0,0.22972972972972974
17234,0,0.0
13032,0,0.33970276008492567
8805,0,0.0
22621,1,0.7679180887372014
22032,0,0.0
3766,1,0.4887063655030801
9907,0,0.3
27802,1,1.0
10050,0,0.002364066193853428
18680,0,0.0
24875,0,0.22972972972972974
15010,1,0.4909090909090909
23948,0,0.0
26357,1,1.0
30162,0,0.6884816753926701
13688,0,0.0058309037900874635
26532,0,0.002364066193853428
3939,0,0.0
2514,0,0.33970276008492567
2058,1,0.4887063655030801
20501,0,0.0
20097,0,0.20930232558139536
12253,0,0.4887063655030801
3504,0,0.33970276008492567
25643,1,0.0
23042,0,0.0
10491,0,0.875
27665,0,0.044444444444444446
22763,0,0.875
23986,1,1.0
27452,0,0.0
5739,0,0.04640371229698376
11701,1,0.75
6511,0,0.0058309037900874635
19696,0,0.04640371229698376
18975,0,0.33970276008492567
8552,0,0.3055555555555556
6498,0,0.0
24172,0,0.04
18935,0,0.011450381679389313
3009,0,0.14
8964,0,0.011450381679389313
29151,0,0.15324165029469547
14732,1,0.7679180887372014
14060,0,0.7679180887372014
12828,0,0.044444444444444446
7317,0,0.43333333333333335
16647,0,0.08602150537634409
27025,0,0.0
546,0,0.06153846153846154
19181,0,0.0
15548,0,0.017035775127768313
824,0,0.0
14153,1,0.21739130434782608
16053,0,0.2318840579710145
29142,0,0.08333333333333333
21674,1,0.4887063655030801
24096,1,0.33970276008492567
13745,1,0.925
3054,1,0.33970276008492567
9856,0,0.2112676056338028
19345,0,0.002364066193853428
28636,0,0.0
3467,0,0.2833333333333333
6604,1,0.7416666666666667
10203,0,0.0
23845,0,0.2832369942196532
6150,0,0.2537313432835821
19265,0,0.5807962529274004
3496,1,0.9736842105263158
3797,0,0.017035775127768313
4934,0,0.0
6827,1,0.2832369942196532
13511,0,0.04640371229698376
2153,0,0.01639344262295082
27823,0,0.0
19407,0,0.02127659574468085
9709,0,0.58
3569,1,0.13513513513513514
5678,0,0.25
17066,0,0.0
7708,0,0.0
1364,1,0.8592964824120602
26977,0,0.0
23444,0,0.0
13585,1,0.5807962529274004
6209,0,0.6578947368421053
18985,0,0.017035775127768313
8048,0,0.011450381679389313
1555,1,0.7416666666666667
22037,0,0.0058309037900874635
5954,0,0.002364066193853428
14865,0,0.0
28246,0,0.30337078651685395
30015,1,0.8592964824120602
9153,0,0.0
28726,1,0.9736842105263158
12289,0,0.10256410256410256
10518,0,0.12307692307692308
6269,0,0.002364066193853428
23212,0,0.43333333333333335
27926,0,0.029850746268656716
3896,0,0.0
5521,0,0.0967741935483871
14579,1,1.0
8244,1,0.4887063655030801
12078,1,0.6578947368421053
2445,0,0.0
19228,0,0.33970276008492567
3348,1,0.9146341463414634
5754,0,0.0
29620,0,0.33970276008492567
15687,0,0.14102564102564102
6555,0,0.10227272727272728
13114,0,0.10227272727272728
23772,0,0.1276595744680851
17321,1,0.5807962529274004
29720,1,0.9736842105263158
6659,0,0.4887063655030801
2410,0,0.12121212121212122
199,0,0.33970276008492567
14139,1,1.0
17999,1,0.4887063655030801
12637,0,0.3
16158,0,0.029850746268656716
45,0,0.33970276008492567
9947,0,0.2328767123287671
23147,1,1.0
27980,1,0.33970276008492567
2760,0,0.0
14457,0,0.0
13751,0,0.15324165029469547
29768,0,0.037037037037037035
18435,0,0.5807962529274004
5025,0,0.10759493670886076
4898,0,0.0
11193,0,0.3125
5867,0,0.011450381679389313
13299,0,0.14
10607,0,0.58
19150,1,1.0
3728,0,0.0
12021,0,0.0
6319,0,0.002364066193853428
11437,1,1.0
14013,1,0.8592964824120602
12647,0,0.0058309037900874635
26963,0,0.0
25167,0,0.22972972972972974
15532,0,0.4887063655030801
28940,1,0.05555555555555555
20216,0,0.0
18122,0,0.0058309037900874635
22207,0,0.4887063655030801
8659,0,0.2631578947368421
20673,0,0.125
10051,0,0.43478260869565216
13970,0,0.22972972972972974
16859,0,0.0
17836,0,0.0
16824,0,0.0
11358,0,0.1590909090909091
19137,1,0.4887063655030801
2575,0,0.10256410256410256
20629,0,0.011450381679389313
22505,1,1.0
14751,0,0.4887063655030801
17121,0,0.0
14007,0,0.017035775127768313
836,1,1.0
13687,0,0.02857142857142857
11017,0,0.011450381679389313
2425,0,0.0
27548,1,0.0
19963,1,0.4887063655030801
28631,1,0.2832369942196532
16023,0,0.011450381679389313
5131,0,0.2631578947368421
19054,0,0.0
19096,0,0.33970276008492567
5326,1,0.9736842105263158
861,0,0.0
8756,0,0.10227272727272728
4430,0,0.5807962529274004
25974,1,0.2832369942196532
19474,0,0.06896551724137931
24494,0,0.0
24451,1,0.21333333333333335
14287,0,0.0
18043,0,0.23809523809523808
25272,0,0.38372093023255816
17045,0,0.011450381679389313
22352,1,1.0
4226,0,0.0
13965,0,0.0
12270,0,0.0
10630,0,0.06060606060606061
13572,1,1.0
20788,1,0.33970276008492567
23074,0,0.2318840579710145
5353,0,0.0
4575,1,0.15324165029469547
15068,0,0.13513513513513514
10371,0,0.04640371229698376
29053,0,0.0058309037900874635
29679,1,1.0
13380,0,0.0
13368,1,0.7416666666666667
24120,0,0.6272727272727273
20489,0,0.0058309037900874635
3203,0,0.002364066193853428
18700,0,0.0
8718,1,0.3055555555555556
20414,0,0.925
29912,0,0.0
623,0,0.2832369942196532
30516,0,0.0058309037900874635
13335,1,0.0058309037900874635
28596,0,0.08860759493670886
17739,0,0.0
7441,1,0.8592964824120602
29450,0,0.02040816326530612
11514,1,0.9736842105263158
14626,0,0.0
20086,0,0.0
17499,1,0.125
3414,0,0.5807962529274004
8236,0,0.0
13870,0,0.011450381679389313
6590,0,0.011450381679389313
4423,1,0.9736842105263158
28911,1,1.0
1542,0,0.15324165029469547
29553,0,0.0
21225,0,0.017035775127768313
7984,0,0.029411764705882353
14864,0,0.140625
11670,0,0.0
707,0,0.05555555555555555
15371,0,0.0
20738,0,0.0
128,0,0.0058309037900874635
5002,0,0.2727272727272727
9497,0,0.06818181818181818
12965,0,0.0
1503,0,0.011450381679389313
16163,1,1.0
311,0,0.14102564102564102
4341,0,0.0058309037900874635
19223,0,0.5807962529274004
30277,1,1.0
19359,1,1.0
25474,1,1.0
14434,0,0.3125
6145,1,0.06818181818181818
14578,0,0.0
13210,1,0.5807962529274004
7721,0,0.4887063655030801
12372,1,1.0
20991,0,0.5555555555555556
8110,0,0.2328767123287671
21730,0,0.0
17314,0,0.0
16991,0,0.6884816753926701
29095,1,1.0
15781,0,0.0
21514,1,1.0
5608,0,0.12307692307692308
3011,0,0.4166666666666667
12292,1,0.011450381679389313
30024,1,0.4887063655030801
11040,0,0.06060606060606061
11185,0,0.0058309037900874635
17325,1,1.0
28931,0,0.15324165029469547
29327,0,0.002364066193853428
11854,0,0.0
9044,0,0.29411764705882354
28175,0,0.017035775127768313
460,0,0.0058309037900874635
13226,0,0.0
3145,1,0.2318840579710145
5763,0,0.13513513513513514
7952,0,0.0
21982,1,0.875
23996,1,0.14
10934,0,0.017035775127768313
569,0,0.2537313432835821
26729,0,0.011450381679389313
23842,0,0.011450381679389313
30042,0,0.06818181818181818
30447,1,0.4887063655030801
27897,0,0.029850746268656716
6208,1,0.5807962529274004
14920,0,0.0
11815,0,0.4166666666666667
21624,1,0.0
9720,0,0.0058309037900874635
5714,1,1.0
9185,1,1.0
12571,0,0.017035775127768313
21656,0,0.0425531914893617
6750,0,0.30337078651685395
25941,0,0.029850746268656716
25734,0,0.1590909090909091
5999,0,0.0058309037900874635
15362,0,0.5625
1461,0,0.002364066193853428
7493,1,1.0
25587,1,0.6052631578947368
2041,1,0.75
2501,0,0.002364066193853428
22438,0,0.1111111111111111
19393,1,0.6884816753926701
29843,1,0.33970276008492567
10308,0,0.0
5575,0,0.33970276008492567
16105,0,0.0
21313,1,0.02531645569620253
3215,0,0.33970276008492567
12705,1,0.10759493670886076
24409,0,0.02857142857142857
6692,0,0.0
16900,1,0.8717948717948718
2053,0,0.0
7642,0,0.125
22033,0,0.2
17636,0,0.75
5957,1,0.4887063655030801
15677,0,0.15324165029469547
5182,1,0.7679180887372014
10507,0,0.15324165029469547
20700,0,0.0
12340,0,0.4887063655030801
22686,1,0.4887063655030801
25981,0,0.0
16374,1,0.4887063655030801
25282,0,0.0
7860,1,0.175
6714,1,0.6111111111111112
16546,0,0.01694915254237288
19722,0,0.2328767123287671
9274,1,0.33970276008492567
28938,0,0.0967741935483871
23680,0,0.06153846153846154
8055,0,0.0
15995,0,0.4887063655030801
15489,1,0.33970276008492567
22409,1,0.75
17135,1,1.0
18681,1,1.0
11107,1,0.4887063655030801
28786,0,0.0
5892,0,0.4887063655030801
14765,0,0.33970276008492567
25954,0,0.5807962529274004
12515,0,0.4235294117647059
28222,1,0.33970276008492567
17170,0,0.0058309037900874635
16445,0,0.0
30456,0,0.0
25007,1,1.0
7597,0,0.002364066193853428
26545,1,0.125
13270,0,0.2247191011235955
1603,1,0.5807962529274004
2718,0,0.21153846153846154
24554,0,0.0
21150,0,0.1590909090909091
2427,1,0.33970276008492567
8334,0,0.14102564102564102
20317,0,0.0
24703,0,0.1276595744680851
12586,1,0.38372093023255816
9821,0,0.0058309037900874635
18031,0,0.0967741935483871
11609,0,0.16981132075471697
18806,1,0.9736842105263158
29759,0,0.0
6825,0,0.75
4021,0,0.12307692307692308
15882,0,0.04640371229698376
27911,0,0.0425531914893617
10468,1,0.4887063655030801
12695,0,0.04
27551,0,0.2832369942196532
1233,1,1.0
22529,0,0.0
264,1,0.9736842105263158
2473,0,0.002364066193853428
6616,1,0.6428571428571429
7190,1,0.33970276008492567
27768,0,0.0
30451,0,0.017035775127768313
19834,0,0.002364066193853428
12382,0,0.125
7404,0,0.2833333333333333
12757,0,0.029850746268656716
16339,0,0.0
4961,0,0.0
20345,1,1.0
24586,0,0.0
18262,0,0.4887063655030801
26013,0,0.037037037037037035
17807,0,0.0
29797,0,0.0058309037900874635
17686,1,0.4887063655030801
16214,0,0.04640371229698376
15959,1,0.7679180887372014
23554,0,0.08860759493670886
30434,0,0.017035775127768313
20606,0,0.40476190476190477
15426,0,0.017035775127768313
27759,0,0.33970276008492567
30132,0,0.02531645569620253
28015,0,0.14102564102564102
18726,0,0.0
26831,0,0.028985507246376812
2865,0,0.0
26580,0,0.0
23242,0,0.33970276008492567
15868,0,0.0058309037900874635
16983,1,0.8592964824120602
12350,1,0.5807962529274004
17219,0,0.0
17645,0,0.22972972972972974
3248,0,0.4887063655030801
8199,0,0.0
11589,0,0.0
7853,0,0.0
8190,0,0.2112676056338028
893,0,0.0
3844,1,1.0
13817,1,0.8592964824120602
8960,0,0.15324165029469547
4377,0,0.0058309037900874635
7677,0,0.15324165029469547
19308,0,0.5807962529274004
23589,0,0.15324165029469547
14565,1,1.0
17689,0,0.08333333333333333
20244,0,0.0058309037900874635
10537,0,0.0
53,0,0.037037037037037035
28128,0,0.017035775127768313
6608,1,0.14545454545454545
15671,0,0.0967741935483871
25607,0,0.0
10243,1,1.0
21421,1,1.0
21985,0,0.0
29233,0,0.0
12929,0,0.0
12923,0,0.0
7070,0,0.04640371229698376
20252,0,0.2727272727272727
19960,0,0.0058309037900874635
18275,1,1.0
1409,0,0.08860759493670886
30345,0,0.06060606060606061
8304,0,0.0
14699,1,0.6272727272727273
2698,1,0.6578947368421053
26600,1,0.6052631578947368
188,1,1.0
3933,1,0.4887063655030801
15336,0,0.017035775127768313
23927,0,0.06153846153846154
24130,0,0.002364066193853428
3782,0,0.1590909090909091
25707,1,0.6272727272727273
23462,1,0.9146341463414634
27049,0,0.011450381679389313
3605,0,0.0
16209,0,0.0
14714,0,0.0
4050,0,0.0
15481,1,0.7416666666666667
2398,0,0.017035775127768313
26158,0,0.75
17750,0,0.0
16775,0,0.0
7735,0,0.02531645569620253
13471,1,0.6272727272727273
14310,0,0.0058309037900874635
8148,0,0.15324165029469547
12526,0,0.0
14760,1,0.1111111111111111
30075,0,0.0
27635,0,0.12121212121212122
28384,0,0.0
19087,1,0.7679180887372014
22138,1,0.8095238095238095
18213,0,0.02531645569620253
20039,0,0.15324165029469547
9095,0,0.07692307692307693
19129,1,0.6884816753926701
21477,0,0.2328767123287671
25563,0,0.6884816753926701
18634,0,0.2832369942196532
12297,0,0.06060606060606061
13259,0,0.0
17545,0,0.0
17129,1,0.4887063655030801
22233,0,0.40476190476190477
29540,1,0.75
23070,1,0.5807962529274004
21203,0,0.75
30264,0,0.4887063655030801
9401,0,0.6111111111111112
2498,0,0.01639344262295082
15477,0,0.0
3875,0,0.33970276008492567
7256,0,0.0
6927,0,0.16083916083916083
15713,0,0.0
6577,0,0.0058309037900874635
24430,0,0.0
22653,0,0.0
1456,0,0.0
14102,0,0.0
5415,0,0.017035775127768313
18395,0,0.029850746268656716
10035,0,0.024390243902439025
15826,0,0.0
821,0,0.0
6787,0,0.0
18674,0,0.017035775127768313
27267,0,0.01694915254237288
23544,0,0.017035775127768313
16496,0,0.0
317,0,0.04
11526,0,0.017035775127768313
2328,0,0.017035775127768313
21802,0,0.2962962962962963
16217,1,0.028985507246376812
12882,0,0.33970276008492567
2604,0,0.017035775127768313
24972,0,0.140625
9899,0,0.33970276008492567
5618,0,0.0058309037900874635
22128,0,0.0
26060,0,0.4887063655030801
8425,0,0.2894736842105263
9982,0,0.15324165029469547
14657,0,0.1590909090909091
22014,0,0.16083916083916083
14072,1,0.20930232558139536
25869,0,0.01639344262295082
28132,0,0.75
8694,0,0.0
20637,0,0.029850746268656716
10387,1,0.6578947368421053
14291,0,0.0
6904,0,0.33970276008492567
21983,0,0.04640371229698376
23469,1,0.4887063655030801
560,0,0.0
24264,1,0.33970276008492567
24941,0,0.029850746268656716
5738,0,0.2537313432835821
7854,0,0.0
18568,0,0.33970276008492567
21851,0,0.4887063655030801
1271,0,0.02857142857142857
17906,0,0.04
27848,0,0.0
29618,0,0.011363636363636364
30482,1,0.2727272727272727
7304,0,0.0058309037900874635
12112,0,0.7416666666666667
15840,1,0.6884816753926701
27249,0,0.0
12650,0,0.0058309037900874635
2117,1,1.0
2620,0,0.0
7829,0,0.06060606060606061
20887,1,0.16083916083916083
