row_id,Actual,dt_le_proba
11366,0,0.5666666666666667
14351,0,0.02127659574468085
9062,0,0.006507592190889371
27648,0,0.010101010101010102
25317,1,0.4889705882352941
3918,0,0.0
12248,0,0.7269372693726938
23455,0,0.0
22341,1,0.3563068920676203
2788,0,0.016216216216216217
24302,0,0.0
15393,0,0.016216216216216217
24700,0,0.059322033898305086
23082,1,1.0
15273,0,0.012216404886561954
17310,0,0.0
13834,0,0.020833333333333332
29147,0,0.21568627450980393
25069,0,0.12380952380952381
16326,0,0.012216404886561954
19035,1,0.5362776025236593
24392,1,0.574468085106383
25201,1,0.3563068920676203
18274,0,0.0
15813,0,0.5172413793103449
23213,0,0.012216404886561954
5122,1,0.8571428571428571
1747,1,0.3778801843317972
6328,0,0.5172413793103449
755,1,0.7269372693726938
11159,0,0.3563068920676203
29190,0,0.0
17593,1,0.11842105263157894
14220,0,0.0
15089,0,0.07368421052631578
21946,0,0.05
27924,1,0.6507936507936508
20636,1,1.0
29744,1,1.0
24193,1,1.0
3131,0,0.0
28852,0,0.15673981191222572
24965,0,0.2222222222222222
20956,0,0.016216216216216217
2926,0,0.21875
24618,1,0.4146341463414634
16002,1,1.0
18238,0,0.05555555555555555
6924,1,0.5172413793103449
20889,0,0.06666666666666667
23362,0,0.0
28787,0,0.1590909090909091
25432,0,0.5172413793103449
26076,0,0.6551724137931034
16471,0,0.20588235294117646
7654,0,0.3778801843317972
25545,0,0.07368421052631578
17768,1,0.2876712328767123
404,0,0.007858546168958742
5299,0,0.010582010582010581
23862,0,0.12380952380952381
8512,0,0.0
28808,0,0.0
28570,0,0.1724137931034483
17624,1,0.34146341463414637
9145,0,0.2727272727272727
10269,0,0.05555555555555555
3584,0,0.012216404886561954
29743,1,0.007858546168958742
19741,0,0.05
3222,0,0.007858546168958742
24071,0,0.0
27380,1,0.627906976744186
9327,0,0.4090909090909091
18020,0,0.16560509554140126
18724,0,0.059322033898305086
27619,1,0.38188976377952755
15605,1,0.44642857142857145
28282,0,0.53125
4084,0,0.0
19240,1,0.7101449275362319
1973,0,0.25
27000,1,1.0
23769,0,0.007858546168958742
11346,0,0.02654867256637168
6664,1,0.4482758620689655
14536,0,0.041884816753926704
13404,1,0.358974358974359
12219,0,0.056818181818181816
15892,0,0.8571428571428571
27128,0,0.0948905109489051
30142,1,0.6
22982,0,0.056818181818181816
18590,0,0.0
23209,0,0.0
1185,0,0.007858546168958742
23371,0,0.001445086705202312
1682,0,0.020833333333333332
204,1,0.25925925925925924
19608,0,0.03125
27520,0,0.058823529411764705
25791,0,0.3563068920676203
12814,1,0.7101449275362319
24346,1,0.4482758620689655
25783,0,0.059322033898305086
23227,1,0.7391304347826086
20548,1,1.0
13051,0,0.075
19665,0,0.0
13359,0,0.0
20037,0,0.38636363636363635
2764,0,0.0
6119,0,0.1951219512195122
28743,0,0.5362776025236593
1113,0,0.0
1057,1,0.09482758620689655
28225,0,0.0
13401,1,0.6090225563909775
3659,0,0.7269372693726938
23942,1,0.45652173913043476
29405,0,0.0
615,0,0.02912621359223301
29758,0,0.5362776025236593
5684,0,0.1346153846153846
28839,0,0.0
9869,1,0.9375
1948,0,0.075
26790,0,0.1724137931034483
15163,0,0.006507592190889371
7738,1,0.7804878048780488
13484,0,0.3563068920676203
21978,0,0.02912621359223301
11074,0,0.041884816753926704
1547,0,0.0
24315,1,0.35384615384615387
23095,0,0.016216216216216217
18608,0,0.006507592190889371
14633,0,0.075
24691,0,0.0
30219,0,0.04081632653061224
6744,0,0.16393442622950818
20654,0,0.21739130434782608
3748,0,0.02666666666666667
10412,0,0.006507592190889371
28311,0,0.12380952380952381
24442,0,0.14545454545454545
11263,0,0.0
2219,0,0.3333333333333333
23820,0,0.2839506172839506
16352,0,0.007858546168958742
16369,0,0.8333333333333334
6095,0,0.27419354838709675
14960,0,0.03125
5228,1,0.5666666666666667
3626,0,0.0
1,0,0.1590909090909091
26505,1,0.5666666666666667
17955,1,0.19672131147540983
8770,1,0.25
14193,0,0.012216404886561954
16267,0,0.3563068920676203
6483,0,0.6507936507936508
17329,0,0.0
27957,0,0.0
18402,0,0.0
2024,1,1.0
5566,0,0.5737704918032787
2723,1,0.8571428571428571
28422,0,0.19672131147540983
25857,0,0.3111111111111111
24845,0,0.12380952380952381
7953,0,0.0
6335,0,0.0
10191,0,0.041884816753926704
23800,0,0.1346153846153846
16782,0,0.0
7907,0,0.02040816326530612
13558,0,0.0
30353,0,0.010582010582010581
27475,0,0.19480519480519481
16592,1,0.3778801843317972
30131,1,0.3563068920676203
6301,0,0.007858546168958742
281,0,0.3111111111111111
14200,0,0.02
24180,1,0.6551724137931034
9516,0,0.0
30266,0,0.5362776025236593
5923,0,0.0
22994,1,0.6
3950,0,0.19047619047619047
16111,1,0.1794871794871795
8854,0,0.15625
6638,0,0.4889705882352941
9461,0,0.6428571428571429
24995,0,0.3563068920676203
2017,0,0.007858546168958742
8003,0,0.0
12602,0,0.010582010582010581
20556,0,0.007858546168958742
5792,1,0.8571428571428571
28297,1,0.3778801843317972
2603,0,0.4222222222222222
27243,0,0.007858546168958742
9554,0,0.001445086705202312
16115,0,0.006507592190889371
19491,0,0.13725490196078433
21682,0,0.3563068920676203
22186,0,0.0
21351,0,0.011494252873563218
17926,0,0.006507592190889371
581,0,0.0
24471,0,0.016216216216216217
22759,0,0.0
1976,0,0.3563068920676203
10330,0,0.16560509554140126
1152,0,0.13636363636363635
10190,0,0.5172413793103449
18306,0,0.0948905109489051
26686,0,0.0
25034,0,0.0
12895,0,0.1724137931034483
4680,0,0.056818181818181816
15212,0,0.02564102564102564
6181,0,0.1896551724137931
16505,0,0.12380952380952381
18078,0,0.3563068920676203
21068,0,0.03125
949,0,0.001445086705202312
15013,0,0.25
20259,0,0.041884816753926704
24129,0,0.05
1232,0,0.0
4594,0,0.010101010101010102
16027,1,0.8571428571428571
18512,0,0.45454545454545453
9614,0,0.010582010582010581
12336,0,0.02654867256637168
5926,0,0.006507592190889371
22171,0,0.02
15099,1,0.38188976377952755
23773,1,0.7391304347826086
3044,0,0.0
17561,0,0.0
24475,0,0.006507592190889371
21016,0,0.006507592190889371
28131,0,0.2631578947368421
17234,0,0.05555555555555555
13032,0,0.3563068920676203
8805,0,0.001445086705202312
22621,1,0.7708333333333334
22032,0,0.0
3766,1,0.38188976377952755
9907,0,0.21739130434782608
27802,1,1.0
10050,0,0.007858546168958742
18680,0,0.012216404886561954
24875,0,0.2631578947368421
15010,1,0.3111111111111111
23948,0,0.0
26357,1,1.0
30162,0,0.5824175824175825
13688,0,0.006507592190889371
26532,0,0.007858546168958742
3939,0,0.0
2514,0,0.3563068920676203
2058,1,0.5172413793103449
20501,0,0.0
20097,0,0.4146341463414634
12253,0,0.38188976377952755
3504,0,0.1794871794871795
25643,1,0.02912621359223301
23042,0,0.0
10491,0,0.75
27665,0,0.010582010582010581
22763,0,0.75
23986,1,1.0
27452,0,0.0
5739,0,0.0
11701,1,0.6976744186046512
6511,0,0.012216404886561954
19696,0,0.09302325581395349
18975,0,0.3563068920676203
8552,0,0.1896551724137931
6498,0,0.0
24172,0,0.0948905109489051
18935,0,0.13725490196078433
3009,0,0.006507592190889371
8964,0,0.05555555555555555
29151,0,0.046875
14732,1,0.7352941176470589
14060,0,0.574468085106383
12828,0,0.010582010582010581
7317,0,0.25925925925925924
16647,0,0.02666666666666667
27025,0,0.0
546,0,0.010582010582010581
19181,0,0.09523809523809523
15548,0,0.075
824,0,0.0
14153,1,0.09302325581395349
16053,0,0.15673981191222572
29142,0,0.05
21674,1,0.38188976377952755
24096,1,0.3563068920676203
13745,1,1.0
3054,1,0.3333333333333333
9856,0,0.26506024096385544
19345,0,0.007858546168958742
28636,0,0.0
3467,0,0.044444444444444446
6604,1,0.75
10203,0,0.0
23845,0,0.19047619047619047
6150,0,0.2
19265,0,0.6090225563909775
3496,1,1.0
3797,0,0.016216216216216217
4934,0,0.0
6827,1,0.25
13511,0,0.0
2153,0,0.0
27823,0,0.001445086705202312
19407,0,0.0
9709,0,0.3563068920676203
3569,1,0.19480519480519481
5678,0,0.21875
17066,0,0.0
7708,0,0.0
1364,1,0.8571428571428571
26977,0,0.136986301369863
23444,0,0.001445086705202312
13585,1,0.15673981191222572
6209,0,0.627906976744186
18985,0,0.0
8048,0,0.056818181818181816
1555,1,0.75
22037,0,0.012216404886561954
5954,0,0.007858546168958742
14865,0,0.012216404886561954
28246,0,0.3333333333333333
30015,1,0.8571428571428571
9153,0,0.001445086705202312
28726,1,1.0
12289,0,0.034482758620689655
10518,0,0.041884816753926704
6269,0,0.007858546168958742
23212,0,0.43478260869565216
27926,0,0.001445086705202312
3896,0,0.041884816753926704
5521,0,0.047619047619047616
14579,1,0.4146341463414634
8244,1,0.3333333333333333
12078,1,0.627906976744186
2445,0,0.0
19228,0,0.3563068920676203
3348,1,0.9014084507042254
5754,0,0.02912621359223301
29620,0,0.45454545454545453
15687,0,0.041884816753926704
6555,0,0.02127659574468085
13114,0,0.16393442622950818
23772,0,0.05555555555555555
17321,1,0.75
29720,1,1.0
6659,0,0.7391304347826086
2410,0,0.20588235294117646
199,0,0.3563068920676203
14139,1,1.0
17999,1,0.40350877192982454
12637,0,0.21739130434782608
16158,0,0.03125
45,0,0.3563068920676203
9947,0,0.2222222222222222
23147,1,1.0
27980,1,0.3563068920676203
2760,0,0.001445086705202312
14457,0,0.0
13751,0,0.1724137931034483
29768,0,0.11764705882352941
18435,0,0.6
5025,0,0.02912621359223301
4898,0,0.0
11193,0,0.1724137931034483
5867,0,0.006507592190889371
13299,0,0.0
10607,0,0.3563068920676203
19150,1,1.0
3728,0,0.0
12021,0,0.0
6319,0,0.007858546168958742
11437,1,0.34146341463414637
14013,1,0.7804878048780488
12647,0,0.0
26963,0,0.0
25167,0,0.40350877192982454
15532,0,0.5172413793103449
28940,1,0.15673981191222572
20216,0,0.010582010582010581
18122,0,0.04477611940298507
22207,0,0.5362776025236593
8659,0,0.27419354838709675
20673,0,0.1891891891891892
10051,0,0.358974358974359
13970,0,0.2631578947368421
16859,0,0.0
17836,0,0.0
16824,0,0.0
11358,0,0.11538461538461539
19137,1,0.5172413793103449
2575,0,0.136986301369863
20629,0,0.0
22505,1,1.0
14751,0,0.38188976377952755
17121,0,0.09523809523809523
14007,0,0.0
836,1,1.0
13687,0,0.11428571428571428
11017,0,0.006507592190889371
2425,0,0.0
27548,1,0.05
19963,1,0.5172413793103449
28631,1,0.4090909090909091
16023,0,0.05555555555555555
5131,0,0.27419354838709675
19054,0,0.0
19096,0,0.046875
5326,1,1.0
861,0,0.0
8756,0,0.16393442622950818
4430,0,0.6090225563909775
25974,1,0.25
19474,0,0.05
24494,0,0.0
24451,1,0.1590909090909091
14287,0,0.0
18043,0,0.5172413793103449
25272,0,0.18604651162790697
17045,0,0.001445086705202312
22352,1,1.0
4226,0,0.012216404886561954
13965,0,0.05
12270,0,0.0
10630,0,0.020833333333333332
13572,1,1.0
20788,1,0.3563068920676203
23074,0,0.15673981191222572
5353,0,0.0
4575,1,0.1724137931034483
15068,0,0.19480519480519481
10371,0,0.13725490196078433
29053,0,0.016216216216216217
29679,1,1.0
13380,0,0.012216404886561954
13368,1,0.7269372693726938
24120,0,0.3673469387755102
20489,0,0.0
3203,0,0.007858546168958742
18700,0,0.001445086705202312
8718,1,0.1896551724137931
20414,0,0.9375
29912,0,0.012216404886561954
623,0,0.25
30516,0,0.012216404886561954
13335,1,0.6515151515151515
28596,0,0.1896551724137931
17739,0,0.0
7441,1,0.6976744186046512
29450,0,0.02912621359223301
11514,1,1.0
14626,0,0.0
20086,0,0.0
17499,1,0.3333333333333333
3414,0,0.6551724137931034
8236,0,0.001445086705202312
13870,0,0.05555555555555555
6590,0,0.05555555555555555
4423,1,1.0
28911,1,1.0
1542,0,0.09482758620689655
29553,0,0.0
21225,0,0.0
7984,0,0.075
14864,0,0.0948905109489051
11670,0,0.05555555555555555
707,0,0.001445086705202312
15371,0,0.0
20738,0,0.0
128,0,0.059322033898305086
5002,0,0.2727272727272727
9497,0,0.045454545454545456
12965,0,0.0
1503,0,0.05555555555555555
16163,1,1.0
311,0,0.21568627450980393
4341,0,0.02666666666666667
19223,0,0.75
30277,1,1.0
19359,1,1.0
25474,1,1.0
14434,0,0.1724137931034483
6145,1,0.045454545454545456
14578,0,0.0
13210,1,0.6090225563909775
7721,0,0.5172413793103449
12372,1,0.7708333333333334
20991,0,0.4090909090909091
8110,0,0.2222222222222222
21730,0,0.0
17314,0,0.0
16991,0,0.36
29095,1,1.0
15781,0,0.0
21514,1,1.0
5608,0,0.041884816753926704
3011,0,0.46296296296296297
12292,1,0.05555555555555555
30024,1,0.5172413793103449
11040,0,0.15673981191222572
11185,0,0.016216216216216217
17325,1,1.0
28931,0,0.19480519480519481
29327,0,0.007858546168958742
11854,0,0.0
9044,0,0.1590909090909091
28175,0,0.006507592190889371
460,0,0.006507592190889371
13226,0,0.0
3145,1,0.15673981191222572
5763,0,0.12380952380952381
7952,0,0.0
21982,1,0.5824175824175825
23996,1,0.056818181818181816
10934,0,0.006507592190889371
569,0,0.2
26729,0,0.05555555555555555
23842,0,0.056818181818181816
30042,0,0.045454545454545456
30447,1,0.38188976377952755
27897,0,0.012216404886561954
6208,1,0.6
14920,0,0.21568627450980393
11815,0,0.46296296296296297
21624,1,0.0
9720,0,0.02564102564102564
5714,1,0.9375
9185,1,1.0
12571,0,0.016216216216216217
21656,0,0.1346153846153846
6750,0,0.06976744186046512
25941,0,0.001445086705202312
25734,0,0.11538461538461539
5999,0,0.001445086705202312
15362,0,0.5172413793103449
1461,0,0.007858546168958742
7493,1,1.0
25587,1,0.8809523809523809
2041,1,0.5737704918032787
2501,0,0.007858546168958742
22438,0,0.16560509554140126
19393,1,0.7101449275362319
29843,1,0.3563068920676203
10308,0,0.0
5575,0,0.3563068920676203
16105,0,0.012216404886561954
21313,1,0.058823529411764705
3215,0,0.1794871794871795
12705,1,0.0948905109489051
24409,0,0.02654867256637168
6692,0,0.04081632653061224
16900,1,0.8620689655172413
2053,0,0.0
7642,0,0.1276595744680851
22033,0,0.02564102564102564
17636,0,0.5362776025236593
5957,1,0.5172413793103449
15677,0,0.1724137931034483
5182,1,0.8571428571428571
10507,0,0.011494252873563218
20700,0,0.0
12340,0,0.5362776025236593
22686,1,0.5172413793103449
25981,0,0.0
16374,1,0.5362776025236593
25282,0,0.012216404886561954
7860,1,0.7269372693726938
6714,1,0.7352941176470589
16546,0,0.15673981191222572
19722,0,0.2222222222222222
9274,1,0.3563068920676203
28938,0,0.1
23680,0,0.017857142857142856
8055,0,0.007858546168958742
15995,0,0.38188976377952755
15489,1,0.4889705882352941
22409,1,0.7804878048780488
17135,1,1.0
18681,1,1.0
11107,1,0.53125
28786,0,0.001445086705202312
5892,0,0.38188976377952755
14765,0,0.3563068920676203
25954,0,0.6
12515,0,0.3673469387755102
28222,1,0.3778801843317972
17170,0,0.02666666666666667
16445,0,0.0
30456,0,0.0
25007,1,1.0
7597,0,0.007858546168958742
26545,1,0.1891891891891892
13270,0,0.16560509554140126
1603,1,0.6
2718,0,0.32558139534883723
24554,0,0.010101010101010102
21150,0,0.11538461538461539
2427,1,0.3778801843317972
8334,0,0.041884816753926704
20317,0,0.0
24703,0,0.05555555555555555
12586,1,0.40350877192982454
9821,0,0.001445086705202312
18031,0,0.1
11609,0,0.1891891891891892
18806,1,1.0
29759,0,0.0
6825,0,0.5362776025236593
4021,0,0.041884816753926704
15882,0,0.056818181818181816
27911,0,0.0948905109489051
10468,1,0.5362776025236593
12695,0,0.02912621359223301
27551,0,0.19047619047619047
1233,1,1.0
22529,0,0.0
264,1,0.8620689655172413
2473,0,0.007858546168958742
6616,1,0.6428571428571429
7190,1,0.4889705882352941
27768,0,0.001445086705202312
30451,0,0.016216216216216217
19834,0,0.007858546168958742
12382,0,0.1276595744680851
7404,0,0.32558139534883723
12757,0,0.001445086705202312
16339,0,0.0
4961,0,0.0
20345,1,1.0
24586,0,0.0
18262,0,0.38188976377952755
26013,0,0.041884816753926704
17807,0,0.0
29797,0,0.001445086705202312
17686,1,0.5362776025236593
16214,0,0.19672131147540983
15959,1,0.7352941176470589
23554,0,0.11842105263157894
30434,0,0.0
20606,0,0.19298245614035087
15426,0,0.016216216216216217
27759,0,0.1794871794871795
30132,0,0.058823529411764705
28015,0,0.041884816753926704
18726,0,0.010101010101010102
26831,0,0.13636363636363635
2865,0,0.0
26580,0,0.0
23242,0,0.3563068920676203
15868,0,0.016216216216216217
16983,1,0.8571428571428571
12350,1,0.44642857142857145
17219,0,0.001445086705202312
17645,0,0.2631578947368421
3248,0,0.7391304347826086
8199,0,0.0
11589,0,0.0
7853,0,0.0
8190,0,0.26506024096385544
893,0,0.0
3844,1,1.0
13817,1,0.7352941176470589
8960,0,0.1724137931034483
4377,0,0.0
7677,0,0.09482758620689655
19308,0,0.4146341463414634
23589,0,0.1724137931034483
14565,1,1.0
17689,0,0.15673981191222572
20244,0,0.034482758620689655
10537,0,0.0
53,0,0.11764705882352941
28128,0,0.0
6608,1,0.14545454545454545
15671,0,0.1
25607,0,0.0
10243,1,1.0
21421,1,1.0
21985,0,0.011494252873563218
29233,0,0.0
12929,0,0.0
12923,0,0.0
7070,0,0.05555555555555555
20252,0,0.2727272727272727
19960,0,0.02666666666666667
18275,1,0.9375
1409,0,0.1896551724137931
30345,0,0.15673981191222572
8304,0,0.0
14699,1,0.6333333333333333
2698,1,0.627906976744186
26600,1,0.5666666666666667
188,1,1.0
3933,1,0.5362776025236593
15336,0,0.034482758620689655
23927,0,0.0
24130,0,0.007858546168958742
3782,0,0.11538461538461539
25707,1,0.75
23462,1,0.9014084507042254
27049,0,0.056818181818181816
3605,0,0.0
16209,0,0.0
14714,0,0.011494252873563218
4050,0,0.0
15481,1,0.5824175824175825
2398,0,0.016216216216216217
26158,0,0.7391304347826086
17750,0,0.0
16775,0,0.0
7735,0,0.058823529411764705
13471,1,0.7269372693726938
14310,0,0.075
8148,0,0.2982456140350877
12526,0,0.017857142857142856
14760,1,0.16560509554140126
30075,0,0.0
27635,0,0.0
28384,0,0.0
19087,1,0.7352941176470589
22138,1,0.8571428571428571
18213,0,0.058823529411764705
20039,0,0.046875
9095,0,0.05084745762711865
19129,1,0.9117647058823529
21477,0,0.2222222222222222
25563,0,0.7101449275362319
18634,0,0.25
12297,0,0.15673981191222572
13259,0,0.0
17545,0,0.04081632653061224
17129,1,0.5362776025236593
22233,0,0.19298245614035087
29540,1,0.7804878048780488
23070,1,0.6090225563909775
21203,0,0.5362776025236593
30264,0,0.5172413793103449
9401,0,0.7352941176470589
2498,0,0.016129032258064516
15477,0,0.0
3875,0,0.3778801843317972
7256,0,0.012216404886561954
6927,0,0.15673981191222572
15713,0,0.0
6577,0,0.001445086705202312
24430,0,0.011494252873563218
22653,0,0.0
1456,0,0.0
14102,0,0.0
5415,0,0.006507592190889371
18395,0,0.02564102564102564
10035,0,0.02
15826,0,0.0
821,0,0.0
6787,0,0.0
18674,0,0.016216216216216217
27267,0,0.020833333333333332
23544,0,0.016216216216216217
16496,0,0.001445086705202312
317,0,0.007858546168958742
11526,0,0.016216216216216217
2328,0,0.016216216216216217
21802,0,0.3333333333333333
16217,1,0.047619047619047616
12882,0,0.21875
2604,0,0.016216216216216217
24972,0,0.1346153846153846
9899,0,0.3563068920676203
5618,0,0.016216216216216217
22128,0,0.0
26060,0,0.7391304347826086
8425,0,0.18867924528301888
9982,0,0.1724137931034483
14657,0,0.11538461538461539
22014,0,0.15673981191222572
14072,1,0.36
25869,0,0.016129032258064516
28132,0,0.5737704918032787
8694,0,0.0
20637,0,0.047619047619047616
10387,1,0.627906976744186
14291,0,0.0
6904,0,0.3563068920676203
21983,0,0.05555555555555555
23469,1,0.5172413793103449
560,0,0.0
24264,1,0.3778801843317972
24941,0,0.012216404886561954
5738,0,0.4166666666666667
7854,0,0.0
18568,0,0.35384615384615387
21851,0,0.38188976377952755
1271,0,0.11428571428571428
17906,0,0.007858546168958742
27848,0,0.0
29618,0,0.02654867256637168
30482,1,0.2727272727272727
