row_id,Actual,rf_proba
20501,0,0.0004971015114690153
20097,0,0.417335981517422
12253,0,0.3952804084814796
3504,0,0.31720319238451006
25643,1,0.08712694290630983
23042,0,0.0027516944156632246
10491,0,0.7503936164464
27665,0,0.053695553747833434
22763,0,0.7448551317048405
23986,1,0.9950726615432497
27452,0,0.00046318076519910953
5739,0,0.0141217808161335
11701,1,0.8148051475491005
6511,0,0.014503758219985143
19696,0,0.11645633307027227
18975,0,0.2961388618044644
8552,0,0.28077688257164524
6498,0,0.011906883626157766
24172,0,0.10836610841542749
18935,0,0.0790334329843944
3009,0,0.028180205399250577
8964,0,0.017567416395098786
29151,0,0.25219226248212867
14732,1,0.7729621415170164
14060,0,0.748460465907075
12828,0,0.0035048256186507322
7317,0,0.5076737964454481
16647,0,0.07251294690188316
27025,0,0.0003434031547856761
546,0,0.07118442012291609
19181,0,0.013293651441468334
15548,0,0.015287015705327377
824,0,0.0010019574560166096
14153,1,0.05907434860214912
16053,0,0.27511028765350365
29142,0,0.04764594659808253
21674,1,0.4052952682065874
24096,1,0.3417832395485491
13745,1,0.9562818058753427
3054,1,0.24831997806340514
9856,0,0.2948763202961681
19345,0,0.012372140580663384
28636,0,0.001025397050375104
3467,0,0.0734597775041462
6604,1,0.7286093198170451
10203,0,0.00016021081786966572
23845,0,0.16963534183648166
6150,0,0.1902625118162242
19265,0,0.6584947586590839
3496,1,0.8992260926622637
3797,0,0.024251393529311403
4934,0,0.0024607700600478032
6827,1,0.3994398975249374
13511,0,0.04180931696790193
2153,0,0.001809183121299931
27823,0,0.03537302561440813
19407,0,0.039680705769582644
9709,0,0.4212067697891485
3569,1,0.14000058454160977
5678,0,0.23514154333249349
17066,0,0.0009695151987468281
7708,0,0.00010543727613835905
1364,1,0.8254334867946826
26977,0,0.08889164033700915
23444,0,0.002578866055837162
13585,1,0.24838438074125577
6209,0,0.4006714239339745
18985,0,0.01177280919509226
8048,0,0.036699629969144415
1555,1,0.7208636938399153
22037,0,0.014611233231554437
5954,0,0.0025592035138781457
14865,0,0.0032998736805317803
28246,0,0.3446861748502101
30015,1,0.8277561979814362
9153,0,0.0009116665357914661
28726,1,0.9921469622331692
12289,0,0.05914718648775386
10518,0,0.08335745990204378
6269,0,0.03486881121055223
23212,0,0.24580548107458167
27926,0,0.003341969084456386
3896,0,0.06376704784095641
5521,0,0.03935804396599072
14579,1,0.8821164577342613
8244,1,0.3894733965004734
12078,1,0.5720037983661811
2445,0,0.001152952461386669
19228,0,0.31878880567394163
3348,1,0.9225740937691151
5754,0,0.0509430856995908
29620,0,0.4124862412865641
15687,0,0.08587893224934948
6555,0,0.043324632593712345
13114,0,0.0720142904000015
23772,0,0.03887443492704232
17321,1,0.6729454698979744
29720,1,0.9714631789778849
6659,0,0.6465439533614983
2410,0,0.20985507284915703
199,0,0.3384271933105129
14139,1,0.9779111498257838
17999,1,0.4799543975748039
12637,0,0.167980104486475
16158,0,0.03161079477505046
45,0,0.3290476322310611
9947,0,0.33578713697525236
23147,1,1.0
27980,1,0.38554015286669324
2760,0,0.006501722765931124
14457,0,0.0013786834784492424
13751,0,0.17800851012115662
29768,0,0.12589830323694623
18435,0,0.6065098104027897
5025,0,0.07848306063944942
4898,0,0.0034577702740128825
11193,0,0.1757422267006994
5867,0,0.005573621519299659
13299,0,0.03172103852938158
10607,0,0.4587684524428962
19150,1,0.9856303245436105
3728,0,0.0007487119690441966
12021,0,0.00029105815260856626
6319,0,0.023467788228492843
11437,1,0.6443758537180299
14013,1,0.834014611365553
12647,0,0.018077052538787483
26963,0,0.000825397050375104
25167,0,0.21319611086427329
15532,0,0.5343398189824606
28940,1,0.3428299655337234
20216,0,0.015327031266134786
18122,0,0.02188066901227045
22207,0,0.4546858323476575
8659,0,0.08406575870719354
20673,0,0.21673627137327414
10051,0,0.507003258560764
13970,0,0.19196019237349668
16859,0,0.0005858681028220497
17836,0,0.0005061151154882141
16824,0,0.052784747390791
11358,0,0.19064911410356505
19137,1,0.5695968675059803
2575,0,0.05616988218913761
20629,0,0.006423045107657002
22505,1,0.967387472212787
14751,0,0.4476560372877039
17121,0,0.015383818376576541
14007,0,0.01439379698614249
836,1,0.9995
13687,0,0.10034546031634099
11017,0,0.020689113417406858
2425,0,0.00023639711253482337
27548,1,0.03625033346097494
19963,1,0.48395996071626024
28631,1,0.2387428562158115
16023,0,0.024474545203097494
5131,0,0.10650186933423164
19054,0,0.00034553516610192264
19096,0,0.1985347889713257
5326,1,0.9824301417151581
861,0,0.00017465397499860275
8756,0,0.1292020825303563
4430,0,0.6724085741462769
25974,1,0.28591229352923125
19474,0,0.0808492481467474
24494,0,0.0008306006280967038
24451,1,0.24542948717176608
14287,0,0.003177381788671226
18043,0,0.3935571048205464
25272,0,0.1338440515273339
17045,0,0.013215534698306022
22352,1,0.9947532467532467
4226,0,0.002744653629059496
13965,0,0.0759715182503914
12270,0,0.00043769973847293157
10630,0,0.05506740946491579
13572,1,0.999875
20788,1,0.3068304151909278
23074,0,0.1055140318387368
5353,0,0.00018243607616591793
4575,1,0.1808018893991291
15068,0,0.09070960563159441
10371,0,0.0760907843823513
29053,0,0.023025326270420882
29679,1,0.9740850340136054
13380,0,0.0022552817901934008
13368,1,0.7554224889020678
24120,0,0.6172693722316254
20489,0,0.010372141425978542
3203,0,0.011142404153622262
18700,0,0.0013770697125472413
8718,1,0.32513205105028836
20414,0,0.8922481644416405
29912,0,0.010505525430515835
623,0,0.2666357972745623
30516,0,0.009122650416449454
13335,1,0.49987395998598017
28596,0,0.21175330291169167
17739,0,0.0004603469797791377
7441,1,0.7201820673657141
29450,0,0.05867716614304618
11514,1,0.987804702650291
14626,0,0.0003418573283787872
20086,0,0.00034553516610192264
17499,1,0.11204926437180733
3414,0,0.5271364493450198
8236,0,0.007196591234621067
13870,0,0.028226002998329634
6590,0,0.014154109038614512
4423,1,0.9582438439696505
28911,1,0.9992689393939393
1542,0,0.15685278965816693
29553,0,0.0015494356259455758
21225,0,0.011812883048908915
7984,0,0.1311625411682349
14864,0,0.08886195657522342
11670,0,0.06587089432516309
707,0,0.004939743856440233
15371,0,0.0006743163872266963
20738,0,0.001498054431235725
128,0,0.03298120008081146
5002,0,0.20531955001143576
9497,0,0.13905218824896026
12965,0,0.0005126316045295872
1503,0,0.0189968052404083
16163,1,1.0
311,0,0.13358371782164447
4341,0,0.022571783358156766
19223,0,0.6763693892996677
30277,1,0.9948763450721448
19359,1,0.9947746304809927
25474,1,0.9492749335190271
14434,0,0.1680392193861168
6145,1,0.1817728272711103
14578,0,5.389219212014888e-05
13210,1,0.65928750292828
7721,0,0.5491696685287103
12372,1,0.9293367702395485
20991,0,0.21883613434432425
8110,0,0.3955431693802145
21730,0,0.0001672456730993454
17314,0,0.00026426407750303524
16991,0,0.5958809767248555
29095,1,0.9645488816738816
15781,0,0.008049486365884618
21514,1,0.8803344837200171
5608,0,0.06038175245382596
3011,0,0.36382212990210744
12292,1,0.0228862184828885
30024,1,0.476190796334061
11040,0,0.07228072634481804
11185,0,0.017923415058943248
17325,1,0.9801187363834424
28931,0,0.20581737022302984
29327,0,0.008086490019875563
11854,0,0.00028100527088389303
9044,0,0.12927926135802104
28175,0,0.00749565316711911
460,0,0.007620207934043145
13226,0,0.00046640931712862716
3145,1,0.253478901456527
5763,0,0.1275458817683213
7952,0,0.004527998337405403
21982,1,0.7118423602227071
23996,1,0.09874482976526576
10934,0,0.02590158929397341
569,0,0.3254928243473571
26729,0,0.024969774403544566
23842,0,0.08409208965760721
30042,0,0.1809678272784484
30447,1,0.38969897238270623
27897,0,0.005289447158967615
6208,1,0.6121814144458024
14920,0,0.09770833732333788
11815,0,0.33749221904262
21624,1,0.006301200586873474
9720,0,0.06705837855049544
5714,1,0.7479596086098765
9185,1,0.9718626743626743
12571,0,0.02318560971946736
21656,0,0.07299044805703243
6750,0,0.2552086482088244
25941,0,0.007613978991288779
25734,0,0.10952565000954637
5999,0,0.00476183067423433
15362,0,0.5556725159642902
1461,0,0.02484738367220732
7493,1,0.996485410830999
25587,1,0.7899539021992159
2041,1,0.690887090058754
2501,0,0.014826713864674618
22438,0,0.10750183850327305
19393,1,0.5706656553338543
29843,1,0.3627826501193935
10308,0,0.0006743452410339179
5575,0,0.37666448686940124
16105,0,0.038059271383036004
21313,1,0.10101180455206187
3215,0,0.26619073584791125
12705,1,0.0824121118998253
24409,0,0.0487316396480001
6692,0,0.013299532268147972
16900,1,0.9605435684520084
2053,0,0.0019806462485302844
7642,0,0.19895744397594048
22033,0,0.10528034605502606
17636,0,0.5175769362347226
5957,1,0.5456522185859705
15677,0,0.23697786815722172
5182,1,0.7804481181909637
10507,0,0.0641100055747795
20700,0,0.00045513734668892197
12340,0,0.5096060560520533
22686,1,0.3982129914112394
25981,0,0.002142655497644777
16374,1,0.5676054098328973
25282,0,0.008016526528699346
7860,1,0.40038325865561325
6714,1,0.7803747363854788
16546,0,0.12051115598100987
19722,0,0.3203422293568522
9274,1,0.3365208214797423
28938,0,0.09425500297376281
23680,0,0.05794118045720643
8055,0,0.04793454180638281
15995,0,0.427585808459246
15489,1,0.3871177048943569
22409,1,0.6564410694955761
17135,1,0.8827786949445146
18681,1,0.9728138347763345
11107,1,0.46295199283488764
28786,0,0.0005796625082880163
5892,0,0.4024237637114426
14765,0,0.394849678380586
25954,0,0.5741510964931494
12515,0,0.6069236357049845
28222,1,0.41500415935752033
17170,0,0.02572258610873485
16445,0,0.0030164703012550004
30456,0,0.00012752512207029275
25007,1,0.9136383037909684
7597,0,0.002442406388268717
26545,1,0.1959746149454651
13270,0,0.1993464626415129
1603,1,0.6790579739172246
2718,0,0.21544356709309911
24554,0,0.0007504673417150874
21150,0,0.2079275201251625
2427,1,0.3737739868478412
8334,0,0.1311363922265594
20317,0,0.005981886835112292
24703,0,0.0436947927055177
12586,1,0.4756648039431085
9821,0,0.008541845808322034
18031,0,0.05067142269503083
11609,0,0.290173838641305
18806,1,0.9402676534934601
29759,0,0.0014181863135120116
6825,0,0.6002299912314438
4021,0,0.08734738810506357
15882,0,0.09774129267905335
27911,0,0.07707439378565752
10468,1,0.47987035120520694
12695,0,0.04500925310727938
27551,0,0.1946341613815675
1233,1,1.0
22529,0,0.0014696622931212738
264,1,0.8637075219031973
2473,0,0.035432442047597566
6616,1,0.38433142064352493
7190,1,0.36185505632464443
27768,0,0.0006892954200907981
30451,0,0.02126633727220244
19834,0,0.011367195211223965
12382,0,0.09904916212296327
7404,0,0.23118006436747066
12757,0,0.0034955048831647557
16339,0,0.0004968118258188032
4961,0,0.001010101873983532
20345,1,0.9951320536188956
24586,0,0.00013089099214770776
18262,0,0.4518268004432789
26013,0,0.10855321770859819
17807,0,0.00017465397499860275
29797,0,0.017931149736235046
17686,1,0.5282801583422729
16214,0,0.047116965994279746
15959,1,0.8135232009102719
23554,0,0.30476155792390097
30434,0,0.011447528639763836
20606,0,0.2787999623453733
15426,0,0.014811554142850061
27759,0,0.2913701032414391
30132,0,0.039825769060026404
28015,0,0.06740645230521648
18726,0,0.005573107704885232
26831,0,0.04929372152058718
2865,0,0.00016551738294743782
26580,0,0.006073254271792171
23242,0,0.3642819486934428
15868,0,0.015949502006087145
16983,1,0.8646059974530713
12350,1,0.5691253257979659
17219,0,0.0010415332345630657
17645,0,0.1930298032640152
3248,0,0.6493458743872195
8199,0,0.02127791503315579
11589,0,0.0003041785295858272
7853,0,0.0001399262545737706
8190,0,0.24394665971120438
893,0,6.302878417131379e-05
3844,1,0.9697471772956177
13817,1,0.7853786426232976
8960,0,0.17250673138018804
4377,0,0.003960461254174291
7677,0,0.1590468322211741
19308,0,0.6324455789279166
23589,0,0.17718078775761714
14565,1,0.9511234669600472
17689,0,0.14488118179949794
20244,0,0.031346149199245575
10537,0,0.0003364341157819819
